facility_id,timestamp,emission,power_in_MW,name,network_region,units,latitude,longitude,fuel_source,value_price_in_$/MWh,value_demand_in_MW
ULBESS,2025-10-01T00:00:00+10:00,0,0.6,Ulinda Park,QLD,"[{'code': 'ULPBESS1', 'code_display': 'ULPBESS1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 197.0, 'capacity_maximum': 155.0, 'capacity_storage': 300.0, 'data_first_seen': '2025-06-03T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2025-06-17T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-11-30T14:00:00+10:00', 'expected_operation_date_specificity': 'month', 'expected_closure_date': '2064-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 155.341, 'max_generation_interval': '2026-06-03T14:05:00', 'created_at': '2024-10-31T03:32:04Z', 'updated_at': '2026-04-10T03:05:01Z'}, {'code': 'ULPBESSL1', 'code_display': '0ULPBESSL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 197.0, 'capacity_maximum': 155.0, 'capacity_storage': 300.0, 'data_first_seen': '2025-06-17T09:45:00+10:00', 'data_last_seen': '2026-09-05T23:50:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2025-06-17T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-11-30T14:00:00+10:00', 'expected_operation_date_specificity': 'month', 'expected_closure_date': '2064-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 155.286, 'max_generation_interval': '2026-03-14T08:55:00', 'created_at': '2024-11-09T10:30:33Z', 'updated_at': '2026-06-26T01:07:01Z'}, {'code': 'ULPBESSG1', 'code_display': '0ULPBESSG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 197.0, 'capacity_maximum': 155.0, 'capacity_storage': 300.0, 'data_first_seen': '2025-06-03T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2025-06-17T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-11-30T14:00:00+10:00', 'expected_operation_date_specificity': 'month', 'expected_closure_date': '2064-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 155.341, 'max_generation_interval': '2026-06-03T14:05:00', 'created_at': '2024-11-09T10:30:53Z', 'updated_at': '2026-06-26T01:06:53Z'}]",-26.918598,150.745396,battery,54.82,5989.24
VP,2025-10-01T00:00:00+10:00,49.148,0,Vales Point B,NSW,"[{'code': 'VP6', 'code_display': 'VP6', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 660.0, 'capacity_maximum': 680.0, 'emissions_factor_co2': 0.9877, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1978-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2032-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 710.75, 'max_generation_interval': '2021-03-31T19:40:00', 'created_at': '2023-10-18T04:35:26Z', 'updated_at': '2026-06-29T05:12:13Z'}, {'code': 'VP5', 'code_display': 'VP5', 'fueltech_id': 'coal_black', 'status_id': 'operating', 'capacity_registered': 660.0, 'capacity_maximum': 680.0, 'emissions_factor_co2': 0.9877, 'data_first_seen': '1998-12-07T02:40:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1977-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2032-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 690.22, 'max_generation_interval': '2009-05-17T00:00:00', 'created_at': '2023-10-18T04:35:26Z', 'updated_at': '2026-06-29T05:12:24Z'}]",-33.16078,151.543985,coal_black,56.98,7105.57
WALGRV,2025-10-01T00:00:00+10:00,0,0.209,Wallgrove,NSW,"[{'code': 'WALGRV1', 'code_display': 'WALGRV1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 50.0, 'capacity_storage': 78.0, 'data_first_seen': '2024-09-26T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2021-10-28T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2035-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 51.0293, 'max_generation_interval': '2025-07-02T17:50:00', 'created_at': '2024-10-13T04:17:42Z', 'updated_at': '2026-05-27T05:31:33Z'}, {'code': 'WALGRVG1', 'code_display': '0WALGRVG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 50.0, 'capacity_storage': 78.0, 'data_first_seen': '2021-10-26T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:55:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-10-28T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2035-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 61.0, 'max_generation_interval': '2021-11-09T11:25:00', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2026-06-29T06:12:46Z'}, {'code': 'WALGRVL1', 'code_display': '0WALGRVL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 50.0, 'capacity_maximum': 50.0, 'capacity_storage': 78.0, 'data_first_seen': '2021-10-26T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2021-10-28T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2035-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 48.5124, 'max_generation_interval': '2022-10-02T13:25:00', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2026-06-29T06:12:52Z'}]",-33.813917,150.830827,battery,56.98,7105.57
WAMBOWF,2025-10-01T00:00:00+10:00,0,65.23,Wambo,QLD,"[{'code': 'WAMBOWF1', 'code_display': 'WAMBOWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 252.0, 'capacity_maximum': 245.0, 'data_first_seen': '2025-06-17T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2025-06-20T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-01-31T14:00:00+10:00', 'expected_operation_date_specificity': 'month', 'expected_closure_date': '2054-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 245.398, 'max_generation_interval': '2026-06-10T00:10:00', 'created_at': '2024-12-02T04:07:05Z', 'updated_at': '2026-08-10T06:30:02Z'}, {'code': 'WAMBOWF2', 'code_display': 'WAMBOWF2', 'fueltech_id': 'wind', 'status_id': 'commissioning', 'capacity_registered': 254.0, 'capacity_maximum': 247.0, 'data_first_seen': '2026-04-28T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2026-04-27T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-12-31T14:00:00+10:00', 'expected_operation_date_specificity': 'year', 'max_generation': 95.665, 'max_generation_interval': '2026-08-30T23:50:00', 'created_at': '2025-03-05T01:00:32Z', 'updated_at': '2026-08-10T06:30:06Z'}]",-26.612935,151.262523,wind,54.82,5989.24
WANDBG,2025-10-01T00:00:00+10:00,0,2.246,Wandoan South,QLD,"[{'code': 'WANDB1', 'code_display': 'WANDB1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2024-08-08T04:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2021-09-08T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'year', 'expected_closure_date': '2050-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 100.4452, 'max_generation_interval': '2026-04-28T12:50:00', 'created_at': '2024-09-12T23:35:43Z', 'updated_at': '2026-04-01T05:13:37Z'}, {'code': 'WANDBL1', 'code_display': '0WANDBL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2021-07-06T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2021-09-08T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2050-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 100.2093, 'max_generation_interval': '2022-05-06T11:25:00', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2026-06-29T06:05:30Z'}, {'code': 'WANDBG1', 'code_display': '0WANDBG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 123.0, 'capacity_maximum': 100.0, 'capacity_storage': 150.0, 'data_first_seen': '2021-07-06T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:35:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2021-09-08T14:00:00+10:00', 'commencement_date_specificity': 'day', 'closure_date_specificity': 'day', 'expected_closure_date': '2050-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 100.4452, 'max_generation_interval': '2026-04-28T12:50:00', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2026-06-29T06:05:47Z'}]",-26.261526,149.765738,battery,54.82,5989.24
WATERLWF,2025-10-01T00:00:00+10:00,0,103.5,Waterloo,SA,"[{'code': 'WATERLWF', 'code_display': 'WATERLWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 130.8, 'capacity_maximum': 130.0, 'data_first_seen': '2010-08-20T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2010-08-19T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2050-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 135.0, 'max_generation_interval': '2024-04-22T16:40:00', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2026-06-29T05:13:35Z'}]",-34.001298,138.91088,wind,8.11,1564.92
WAUBRAWF,2025-10-01T00:00:00+10:00,0,53.472,Waubra,VIC,"[{'code': 'WAUBRAWF', 'code_display': 'WAUBRAWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 192.0, 'capacity_maximum': 192.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2009-06-30T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2033-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 187.689, 'max_generation_interval': '2025-07-25T15:30:00', 'created_at': '2023-10-18T04:35:27Z', 'updated_at': '2026-06-29T05:13:51Z'}]",-37.357446,143.603659,wind,8.95,4893.49
WDBESS,2025-10-01T00:00:00+10:00,0,0.243,Western Downs,QLD,"[{'code': 'WDBESSL1', 'code_display': '0WDBESSL1', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-05-28T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:45:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2024-06-30T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 256.6427, 'max_generation_interval': '2025-07-16T01:45:00', 'created_at': '2024-10-01T04:45:12Z', 'updated_at': '2026-08-10T06:13:08Z'}, {'code': 'WDBESSG1', 'code_display': '0WDBESSG1', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-05-28T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2024-06-30T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 256.5712, 'max_generation_interval': '2025-07-24T17:50:00', 'created_at': '2024-10-01T04:43:55Z', 'updated_at': '2026-08-10T06:13:02Z'}, {'code': 'WDBESS1', 'code_display': 'WDBESS1', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 272.48, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2024-11-14T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2024-06-30T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 256.5712, 'max_generation_interval': '2025-07-24T17:50:00', 'created_at': '2024-10-10T05:10:20Z', 'updated_at': '2026-08-10T06:13:13Z'}]",-26.952278,150.690528,battery_charging,54.82,5989.24
WDBESS2,2025-10-01T00:00:00+10:00,0,0.254,Western Downs 2,QLD,"[{'code': 'WDBESSL2', 'code_display': '0WDBESSL2', 'fueltech_id': 'battery_charging', 'status_id': 'operating', 'capacity_registered': 269.8, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2025-09-08T00:05:00+10:00', 'data_last_seen': '2026-09-05T23:45:00+10:00', 'dispatch_type': 'LOAD', 'commencement_date': '2025-09-07T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-12-31T14:00:00+10:00', 'expected_operation_date_specificity': 'year', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 256.8058, 'max_generation_interval': '2025-10-28T12:55:00', 'created_at': '2025-03-27T23:06:52Z', 'updated_at': '2026-08-10T06:14:02Z'}, {'code': 'WDBESSG2', 'code_display': '0WDBESSG2', 'fueltech_id': 'battery_discharging', 'status_id': 'operating', 'capacity_registered': 269.8, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2025-09-12T18:15:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2025-09-07T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-12-31T14:00:00+10:00', 'expected_operation_date_specificity': 'year', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 256.39, 'max_generation_interval': '2025-10-23T19:20:00', 'created_at': '2025-03-27T23:04:15Z', 'updated_at': '2026-08-10T06:13:57Z'}, {'code': 'WDBESS2', 'code_display': 'WDBESS2', 'fueltech_id': 'battery', 'status_id': 'operating', 'capacity_registered': 269.8, 'capacity_maximum': 255.0, 'capacity_storage': 510.0, 'data_first_seen': '2025-09-08T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'BIDIRECTIONAL', 'commencement_date': '2025-09-07T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_operation_date': '2025-12-31T14:00:00+10:00', 'expected_operation_date_specificity': 'year', 'expected_closure_date': '2047-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 256.7227, 'max_generation_interval': '2026-02-07T18:35:00', 'created_at': '2025-03-27T22:48:32Z', 'updated_at': '2026-08-10T06:13:51Z'}]",-26.952139,150.690787,battery_charging,54.82,5989.24
WGWF,2025-10-01T00:00:00+10:00,0,106.9,Willogoleche,SA,"[{'code': 'WGWF1', 'code_display': 'WGWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 119.0, 'capacity_maximum': 119.0, 'data_first_seen': '2018-07-24T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2018-08-29T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2042-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 122.4, 'max_generation_interval': '2026-06-02T11:00:00', 'created_at': '2023-10-18T04:35:29Z', 'updated_at': '2026-06-29T05:15:12Z'}]",-33.413128,138.845663,wind,8.11,1564.92
WKIEWA,2025-10-01T00:00:00+10:00,0,16,West Kiewa,VIC,"[{'code': 'WKIEWA1', 'code_display': 'WKIEWA1', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 31.0, 'capacity_maximum': 34.0, 'data_first_seen': '1998-12-07T06:35:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1954-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 62.6, 'max_generation_interval': '2026-07-11T19:05:00', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2026-06-29T05:17:27Z'}, {'code': 'WKIEWA2', 'code_display': 'WKIEWA2', 'fueltech_id': 'hydro', 'status_id': 'operating', 'capacity_registered': 31.0, 'capacity_maximum': 34.0, 'data_first_seen': '1998-12-07T06:35:00+10:00', 'data_last_seen': '2026-06-30T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '1954-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2056-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 57.45, 'max_generation_interval': '1999-01-07T21:55:00', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2026-06-29T05:17:56Z'}]",-36.759974,147.185812,hydro,8.95,4893.49
WOODLWN,2025-10-01T00:00:00+10:00,0,13.997,Woodlawn,NSW,"[{'code': 'WOODLWN1', 'code_display': 'WOODLWN1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 48.3, 'capacity_maximum': 48.0, 'data_first_seen': '2011-05-03T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2011-05-31T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2040-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 53.1584, 'max_generation_interval': '2019-05-07T11:20:00', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2026-06-29T05:18:56Z'}]",-35.091982,149.572021,wind,56.98,7105.57
WOOLNTH1,2025-10-01T00:00:00+10:00,0,25.97,Woolnorth,TAS,"[{'code': 'WOOLNTH1', 'code_display': 'WOOLNTH1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 140.0, 'capacity_maximum': 140.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2001-12-31T14:00:00+10:00', 'commencement_date_specificity': 'year', 'expected_closure_date': '2049-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 240.44, 'max_generation_interval': '2013-07-02T08:00:00', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2026-06-29T05:19:18Z'}]",-40.786606,144.738536,wind,0.12,898.71
WPWF,2025-10-01T00:00:00+10:00,0,44.05,Wattle Point,SA,"[{'code': 'WPWF', 'code_display': 'WPWF', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 91.0, 'capacity_maximum': 91.0, 'data_first_seen': '2009-07-01T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2005-03-31T14:00:00+10:00', 'commencement_date_specificity': 'month', 'expected_closure_date': '2030-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 133.12, 'max_generation_interval': '2010-03-04T16:00:00', 'created_at': '2023-10-18T04:35:31Z', 'updated_at': '2026-06-29T05:19:36Z'}]",-35.110379,137.705789,wind,8.11,1564.92
WRWF1,2025-10-01T00:00:00+10:00,0,36.902,White Rock Wind Farm,NSW,"[{'code': 'WRWF1', 'code_display': 'WRWF1', 'fueltech_id': 'wind', 'status_id': 'operating', 'capacity_registered': 175.0, 'capacity_maximum': 172.0, 'data_first_seen': '2017-07-06T00:05:00+10:00', 'data_last_seen': '2026-09-06T00:00:00+10:00', 'dispatch_type': 'GENERATOR', 'commencement_date': '2017-07-07T14:00:00+10:00', 'commencement_date_specificity': 'day', 'expected_closure_date': '2037-12-31T14:00:00+10:00', 'expected_closure_date_specificity': 'year', 'max_generation': 172.35, 'max_generation_interval': '2018-10-14T21:20:00', 'created_at': '2023-10-18T04:35:29Z', 'updated_at': '2026-06-29T05:28:29Z'}]",-29.7718,151.5755,wind,56.98,7105.57
